2025-05-12 18:46:14,449 - driver_manager - WARNING - Driver ignored. Error loading nvflare.fuel.f3.drivers.aio_http_driver: [Errno 2] No such file or directory
2025-05-12 18:46:14,460 - driver_manager - WARNING - Driver ignored. Error loading nvflare.fuel.f3.drivers.aio_http_driver: [Errno 2] No such file or directory
2025-05-12 18:46:18,548 - IntimeModelSelector - INFO - model selection weights control: {}
2025-05-12 18:46:18,607 - ModelQuantizer - INFO - Using model quantizator.
2025-05-12 18:46:18,608 - ModelDequantizer - INFO - Using model dequantizator.
2025-05-12 18:46:18,611 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller] - Initializing BaseModelController workflow.
2025-05-12 18:46:18,612 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller] - Beginning model controller run.
2025-05-12 18:46:18,612 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller] - Start FedAvg.
2025-05-12 18:46:18,612 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller] - loading initial model from persistor
2025-05-12 18:46:18,612 - PTFileModelPersistor - INFO - [identity=simulator_server, run=simulate_job, wf=controller] - Both source_ckpt_file_full_name and ckpt_preload_path are not provided. Using the default model weights initialized on the persistor side.
2025-05-12 18:46:18,613 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller] - Round 0 started.
2025-05-12 18:46:18,614 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller] - Sampled clients: ['site-dolly', 'site-alpaca', 'site-oasst1']
2025-05-12 18:46:18,614 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller] - Sending task train to ['site-dolly', 'site-alpaca', 'site-oasst1']
2025-05-12 18:46:23,958 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-dolly, peer_run=simulate_job, task_name=train, task_id=8cb93d5b-cae6-4b9c-93c7-51fd1979177d] - Running quantization...
2025-05-12 18:46:23,958 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-dolly, peer_run=simulate_job, task_name=train, task_id=8cb93d5b-cae6-4b9c-93c7-51fd1979177d] - Running quantization on 147 variables
2025-05-12 18:46:23,977 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=cd257992-e600-497a-9936-debec6ad5a7d] - Running quantization...
2025-05-12 18:46:23,978 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=cd257992-e600-497a-9936-debec6ad5a7d] - Running quantization on 147 variables
2025-05-12 20:26:10,314 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.6.self_attn.q_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,314 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.6.self_attn.k_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,314 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.6.self_attn.v_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,314 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.6.self_attn.o_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,315 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.6.mlp.gate_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,315 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.6.mlp.up_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,315 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.6.mlp.down_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,315 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.6.input_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,315 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.6.post_attention_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,316 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.7.self_attn.q_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,316 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.7.self_attn.k_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,316 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.7.self_attn.v_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,316 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.7.self_attn.o_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,317 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.7.mlp.gate_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,317 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.7.mlp.up_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,317 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.7.mlp.down_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,317 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.7.input_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,318 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.7.post_attention_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,318 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.8.self_attn.q_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,318 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.8.self_attn.k_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,584 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.8.input_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,585 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.8.post_attention_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,868 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=db09631b-472e-4fb9-81a3-2dc76d1ebbb2] - Skipping quantization for model.model.layers.9.input_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:10,868 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=db09631b-472e-4fb9-81a3-2dc76d1ebbb2] - Skipping quantization for model.model.layers.9.post_attention_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:11,211 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=db09631b-472e-4fb9-81a3-2dc76d1ebbb2] - Skipping quantization for model.model.layers.10.input_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:11,212 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=db09631b-472e-4fb9-81a3-2dc76d1ebbb2] - Skipping quantization for model.model.layers.10.post_attention_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:11,212 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=db09631b-472e-4fb9-81a3-2dc76d1ebbb2] - Skipping quantization for model.model.layers.11.self_attn.q_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:11,212 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=db09631b-472e-4fb9-81a3-2dc76d1ebbb2] - Skipping quantization for model.model.layers.11.self_attn.k_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:11,212 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=db09631b-472e-4fb9-81a3-2dc76d1ebbb2] - Skipping quantization for model.model.layers.11.self_attn.v_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:11,213 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=db09631b-472e-4fb9-81a3-2dc76d1ebbb2] - Skipping quantization for model.model.layers.11.self_attn.o_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:11,454 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=db09631b-472e-4fb9-81a3-2dc76d1ebbb2] - Skipping quantization for model.model.layers.11.input_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:11,455 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=db09631b-472e-4fb9-81a3-2dc76d1ebbb2] - Skipping quantization for model.model.layers.11.post_attention_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:11,455 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=db09631b-472e-4fb9-81a3-2dc76d1ebbb2] - Skipping quantization for model.model.layers.12.self_attn.q_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:11,720 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=db09631b-472e-4fb9-81a3-2dc76d1ebbb2] - Skipping quantization for model.model.layers.12.input_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:11,720 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=db09631b-472e-4fb9-81a3-2dc76d1ebbb2] - Skipping quantization for model.model.layers.12.post_attention_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:11,998 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.13.input_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:11,998 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.13.post_attention_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:12,283 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.14.input_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:12,283 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.14.post_attention_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:12,300 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.15.self_attn.k_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:12,301 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Skipping quantization for model.model.layers.15.self_attn.v_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:12,559 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=db09631b-472e-4fb9-81a3-2dc76d1ebbb2] - Skipping quantization for model.model.layers.15.input_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:12,560 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=db09631b-472e-4fb9-81a3-2dc76d1ebbb2] - Skipping quantization for model.model.layers.15.post_attention_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:12,560 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=db09631b-472e-4fb9-81a3-2dc76d1ebbb2] - Skipping quantization for model.model.norm.weight, quantization bit float16 >= source data bit float16
2025-05-12 20:26:13,787 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=db09631b-472e-4fb9-81a3-2dc76d1ebbb2] - Quantized 131/147 params. Before quantization: 5688.21 MB. After quantization: 2830.09 MB with meta: 0.00 MB.
2025-05-12 20:26:13,788 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=db09631b-472e-4fb9-81a3-2dc76d1ebbb2] - Quantized from {'model.model.embed_tokens.weight': 'float32', 'model.model.layers.0.self_attn.q_proj.weight': 'float32', 'model.model.layers.0.self_attn.k_proj.weight': 'float32', 'model.model.layers.0.self_attn.v_proj.weight': 'float32', 'model.model.layers.0.self_attn.o_proj.weight': 'float32', 'model.model.layers.0.mlp.gate_proj.weight': 'float32', 'model.model.layers.0.mlp.up_proj.weight': 'float32', 'model.model.layers.0.mlp.down_proj.weight': 'float32', 'model.model.layers.0.input_layernorm.weight': 'float32', 'model.model.layers.0.post_attention_layernorm.weight': 'float32', 'model.model.layers.1.self_attn.q_proj.weight': 'float32', 'model.model.layers.1.self_attn.k_proj.weight': 'float32', 'model.model.layers.1.self_attn.v_proj.weight': 'float32', 'model.model.layers.1.self_attn.o_proj.weight': 'float32', 'model.model.layers.1.mlp.gate_proj.weight': 'float32', 'model.model.layers.1.mlp.up_proj.weight': 'float32', 'model.model.layers.1.mlp.down_proj.weight': 'float32', 'model.model.layers.1.input_layernorm.weight': 'float32', 'model.model.layers.1.post_attention_layernorm.weight': 'float32', 'model.model.layers.2.self_attn.q_proj.weight': 'float32', 'model.model.layers.2.self_attn.k_proj.weight': 'float32', 'model.model.layers.2.self_attn.v_proj.weight': 'float32', 'model.model.layers.2.self_attn.o_proj.weight': 'float32', 'model.model.layers.2.mlp.gate_proj.weight': 'float32', 'model.model.layers.2.mlp.up_proj.weight': 'float32', 'model.model.layers.2.mlp.down_proj.weight': 'float32', 'model.model.layers.2.input_layernorm.weight': 'float32', 'model.model.layers.2.post_attention_layernorm.weight': 'float32', 'model.model.layers.3.self_attn.q_proj.weight': 'float32', 'model.model.layers.3.self_attn.k_proj.weight': 'float32', 'model.model.layers.3.self_attn.v_proj.weight': 'float32', 'model.model.layers.3.self_attn.o_proj.weight': 'float32', 'model.model.layers.3.mlp.gate_proj.weight': 'float32', 'model.model.layers.3.mlp.up_proj.weight': 'float32', 'model.model.layers.3.mlp.down_proj.weight': 'float32', 'model.model.layers.3.input_layernorm.weight': 'float32', 'model.model.layers.3.post_attention_layernorm.weight': 'float32', 'model.model.layers.4.self_attn.q_proj.weight': 'float32', 'model.model.layers.4.self_attn.k_proj.weight': 'float32', 'model.model.layers.4.self_attn.v_proj.weight': 'float32', 'model.model.layers.4.self_attn.o_proj.weight': 'float32', 'model.model.layers.4.mlp.gate_proj.weight': 'float32', 'model.model.layers.4.mlp.up_proj.weight': 'float32', 'model.model.layers.4.mlp.down_proj.weight': 'float32', 'model.model.layers.4.input_layernorm.weight': 'float32', 'model.model.layers.4.post_attention_layernorm.weight': 'float32', 'model.model.layers.5.self_attn.q_proj.weight': 'float32', 'model.model.layers.5.self_attn.k_proj.weight': 'float32', 'model.model.layers.5.self_attn.v_proj.weight': 'float32', 'model.model.layers.5.self_attn.o_proj.weight': 'float32', 'model.model.layers.5.mlp.gate_proj.weight': 'float32', 'model.model.layers.5.mlp.up_proj.weight': 'float32', 'model.model.layers.5.mlp.down_proj.weight': 'float32', 'model.model.layers.5.input_layernorm.weight': 'float32', 'model.model.layers.5.post_attention_layernorm.weight': 'float32', 'model.model.layers.6.self_attn.q_proj.weight': 'float32', 'model.model.layers.6.self_attn.k_proj.weight': 'float32', 'model.model.layers.6.self_attn.v_proj.weight': 'float32', 'model.model.layers.6.self_attn.o_proj.weight': 'float32', 'model.model.layers.6.mlp.gate_proj.weight': 'float32', 'model.model.layers.6.mlp.up_proj.weight': 'float32', 'model.model.layers.6.mlp.down_proj.weight': 'float32', 'model.model.layers.6.input_layernorm.weight': 'float32', 'model.model.layers.6.post_attention_layernorm.weight': 'float32', 'model.model.layers.7.self_attn.q_proj.weight': 'float32', 'model.model.layers.7.self_attn.k_proj.weight': 'float32', 'model.model.layers.7.self_attn.v_proj.weight': 'float32', 'model.model.layers.7.self_attn.o_proj.weight': 'float32', 'model.model.layers.7.mlp.gate_proj.weight': 'float32', 'model.model.layers.7.mlp.up_proj.weight': 'float32', 'model.model.layers.7.mlp.down_proj.weight': 'float32', 'model.model.layers.7.input_layernorm.weight': 'float32', 'model.model.layers.7.post_attention_layernorm.weight': 'float32', 'model.model.layers.8.self_attn.q_proj.weight': 'float32', 'model.model.layers.8.self_attn.k_proj.weight': 'float32', 'model.model.layers.8.self_attn.v_proj.weight': 'float32', 'model.model.layers.8.self_attn.o_proj.weight': 'float32', 'model.model.layers.8.mlp.gate_proj.weight': 'float32', 'model.model.layers.8.mlp.up_proj.weight': 'float32', 'model.model.layers.8.mlp.down_proj.weight': 'float32', 'model.model.layers.8.input_layernorm.weight': 'float32', 'model.model.layers.8.post_attention_layernorm.weight': 'float32', 'model.model.layers.9.self_attn.q_proj.weight': 'float32', 'model.model.layers.9.self_attn.k_proj.weight': 'float32', 'model.model.layers.9.self_attn.v_proj.weight': 'float32', 'model.model.layers.9.self_attn.o_proj.weight': 'float32', 'model.model.layers.9.mlp.gate_proj.weight': 'float32', 'model.model.layers.9.mlp.up_proj.weight': 'float32', 'model.model.layers.9.mlp.down_proj.weight': 'float32', 'model.model.layers.9.input_layernorm.weight': 'float16', 'model.model.layers.9.post_attention_layernorm.weight': 'float16', 'model.model.layers.10.self_attn.q_proj.weight': 'float32', 'model.model.layers.10.self_attn.k_proj.weight': 'float32', 'model.model.layers.10.self_attn.v_proj.weight': 'float32', 'model.model.layers.10.self_attn.o_proj.weight': 'float32', 'model.model.layers.10.mlp.gate_proj.weight': 'float32', 'model.model.layers.10.mlp.up_proj.weight': 'float32', 'model.model.layers.10.mlp.down_proj.weight': 'float32', 'model.model.layers.10.input_layernorm.weight': 'float16', 'model.model.layers.10.post_attention_layernorm.weight': 'float16', 'model.model.layers.11.self_attn.q_proj.weight': 'float16', 'model.model.layers.11.self_attn.k_proj.weight': 'float16', 'model.model.layers.11.self_attn.v_proj.weight': 'float16', 'model.model.layers.11.self_attn.o_proj.weight': 'float16', 'model.model.layers.11.mlp.gate_proj.weight': 'float32', 'model.model.layers.11.mlp.up_proj.weight': 'float32', 'model.model.layers.11.mlp.down_proj.weight': 'float32', 'model.model.layers.11.input_layernorm.weight': 'float16', 'model.model.layers.11.post_attention_layernorm.weight': 'float16', 'model.model.layers.12.self_attn.q_proj.weight': 'float16', 'model.model.layers.12.self_attn.k_proj.weight': 'float32', 'model.model.layers.12.self_attn.v_proj.weight': 'float32', 'model.model.layers.12.self_attn.o_proj.weight': 'float32', 'model.model.layers.12.mlp.gate_proj.weight': 'float32', 'model.model.layers.12.mlp.up_proj.weight': 'float32', 'model.model.layers.12.mlp.down_proj.weight': 'float32', 'model.model.layers.12.input_layernorm.weight': 'float16', 'model.model.layers.12.post_attention_layernorm.weight': 'float16', 'model.model.layers.13.self_attn.q_proj.weight': 'float32', 'model.model.layers.13.self_attn.k_proj.weight': 'float32', 'model.model.layers.13.self_attn.v_proj.weight': 'float32', 'model.model.layers.13.self_attn.o_proj.weight': 'float32', 'model.model.layers.13.mlp.gate_proj.weight': 'float32', 'model.model.layers.13.mlp.up_proj.weight': 'float32', 'model.model.layers.13.mlp.down_proj.weight': 'float32', 'model.model.layers.13.input_layernorm.weight': 'float32', 'model.model.layers.13.post_attention_layernorm.weight': 'float32', 'model.model.layers.14.self_attn.q_proj.weight': 'float32', 'model.model.layers.14.self_attn.k_proj.weight': 'float32', 'model.model.layers.14.self_attn.v_proj.weight': 'float32', 'model.model.layers.14.self_attn.o_proj.weight': 'float32', 'model.model.layers.14.mlp.gate_proj.weight': 'float32', 'model.model.layers.14.mlp.up_proj.weight': 'float32', 'model.model.layers.14.mlp.down_proj.weight': 'float32', 'model.model.layers.14.input_layernorm.weight': 'float32', 'model.model.layers.14.post_attention_layernorm.weight': 'float32', 'model.model.layers.15.self_attn.q_proj.weight': 'float32', 'model.model.layers.15.self_attn.k_proj.weight': 'float32', 'model.model.layers.15.self_attn.v_proj.weight': 'float32', 'model.model.layers.15.self_attn.o_proj.weight': 'float32', 'model.model.layers.15.mlp.gate_proj.weight': 'float32', 'model.model.layers.15.mlp.up_proj.weight': 'float32', 'model.model.layers.15.mlp.down_proj.weight': 'float32', 'model.model.layers.15.input_layernorm.weight': 'float16', 'model.model.layers.15.post_attention_layernorm.weight': 'float16', 'model.model.norm.weight': 'float16', 'model.lm_head.weight': 'float32'} to float16
2025-05-12 20:26:13,824 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=8d5a9d86-0860-46a4-bc9a-9b1d3dc24caa] - Quantized 64/147 params. Before quantization: 4273.17 MB. After quantization: 1415.04 MB with meta: 0.00 MB.
